order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD369295,ID0174796824,2019-10-14,Nickolson,"[('Lucent 330S', 1), ('Thunder line', 2), ('iAssist Line', 1), ('iStream', 1)]",7965,99.71,-37.8147543,144.9651706,5,7666.46,Spring,True,0.5755,shop before you buy this phone is ok but it runs rather slowly it's definitely a tracfone and i was disappointed. there are much better phones out for comparable price,True
ORD171141,ID0844407073,2019-11-07,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('iStream', 2)]",11710,60.75,-37.81922410000001,144.94659209999998,25,8843.25,Spring,False,0.7304,one star doesn't work as expected or said to work,False
ORD198615,ID3144992682,2019-03-23,Bakers,"[('pearTV', 2), ('iAssist Line', 1), ('Olivia x460', 1), ('Candle Inferno', 2)]",16930,66.54,-37.8146853,144.9839096,25,12764.04,Autumn,False,1.1243,five stars this phone was awesome!!!,True
ORD315178,ID3168663484,2019-02-24,Bakers,"[('pearTV', 1), ('Thunder line', 2), ('iAssist Line', 1), ('Toshika 750', 1)]",17215,70.22,-37.8114574,144.999985,5,16424.47,Summer,False,0.4485,amazing product. 10 times better then the s7 amazing product. 10 times better then the s7. the full screen is basicly one of the best idea. seller was very helpful even on the phone with support. very rarin buyers,True
ORD054683,ID2699585178,2019-05-13,Nickolson,"[('Toshika 750', 1), ('Alcon 10', 2)]",22220,51.31,-37.8258835,144.9665546,15,18938.31,Autumn,False,0.853,garbage second one to crap out on me in less than 6 months. no option to return/replace.,False
ORD383732,ID0848376249,2019-02-04,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 2), ('Thunder line', 2)]",21950,61.64,-37.8299848,144.97140009999995,10,19816.64,Summer,False,1.2783,forget this phone version on att in us using at&t as a carrier. calls do not go through. on lucent g5 no problem. perhaps the international version causing the issue? very dissatisfied.,False
ORD271880,ID0777778824,2019-07-02,Thompson,"[('iAssist Line', 2), ('Lucent 330S', 1), ('iStream', 1)]",5830,79.6,-37.8047494,144.949398,10,5326.6,Winter,True,0.9055,"love my new phone thank you thank you, reliable! fast shipping love my new phone",True
ORD181807,ID6167417899,2019-02-03,Thompson,"[('Toshika 750', 2), ('Alcon 10', 2), ('pearTV', 1)]",32850,72.51,-37.8172141,144.95331069999997,25,24710.01,Summer,False,0.7462,affordable price great smartphone for the price compared to others brand at this price tag this feels like a more expensive version.,True
ORD152512,ID3085953513,2019-11-03,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 1), ('iAssist Line', 2)]",9240,76.73,-37.81867929999999,144.9786866,15,7930.73,Spring,False,0.8034,five stars works great no problems at all!,True
ORD165046,ID0245493800,2019-03-01,Thompson,"[('Olivia x460', 2), ('iAssist Line', 2), ('Alcon 10', 2), ('iStream', 2)]",25100,71.6,-37.8008597,144.96075249999996,0,25171.6,Autumn,False,1.7826,awesome! nothing,True
ORD142543,ID4353937738,2019-06-26,Bakers,"[('Olivia x460', 2), ('Alcon 10', 2)]",20350,68.55,-37.8233963,145.01054380000005,0,20418.55,Winter,True,2.0095,"trashy second hand phone horrible condition , with many faults",False
ORD118230,ID0260907240,2019-08-27,Bakers,"[('iAssist Line', 1), ('Universe Note', 2), ('iStream', 1), ('Toshika 750', 1)]",13595,84.84,-37.8218698,145.0103197,25,10281.09,Winter,False,1.8728,"hated it ! you have to purchase everything from digico ! took it back within a couple days! got the roku ,,,,, way better !",False
ORD357173,ID0282854627,2019-09-14,Bakers,"[('iAssist Line', 2), ('iStream', 1), ('Toshika 750', 2)]",13240,87.1,-37.8026964,145.0209268,15,11341.1,Spring,False,2.4015,"the camera is very good and the phone itself is beautiful incredible phone for the actual price, the camera is very good and the phone itself is beautiful.",True
ORD020109,ID0767820114,2019-10-14,Nickolson,"[('iStream', 2), ('Alcon 10', 1)]",9250,93.63,-37.8027398,144.97312150000005,0,9343.63,Spring,True,1.7927,"lasted barely a year this phone got a software glitch 5 days after the warranty was up..... hmmm!!! pictures were not great either, wish i had returned it when i first got it. phone is unusable, xperia companion and cell ohone repair man unable to get the phone back in working order.",False
ORD076015,ID4360100209,2019-07-03,Bakers,"[('Alcon 10', 1), ('Lucent 330S', 2), ('Thunder line', 2), ('iAssist Line', 2)]",20220,33.815,-37.8169569,145.0060124,0,20253.815,Winter,False,1.2244,five stars i like xp 3310,True
ORD453873,ID5512805643,2019-05-19,Bakers,"[('Olivia x460', 2), ('Toshika 750', 2)]",11090,78.72,-37.8030375,145.004495,0,11168.72,Autumn,True,1.1242,working so far! good product!,True
ORD038505,ID0581711531,2019-07-10,Thompson,"[('Thunder line', 1), ('Toshika 750', 2), ('pearTV', 1), ('iAssist Line', 2)]",21580,33.915,-37.805344700000006,144.92884030000005,0,21613.915,Winter,True,1.7988,ppi too low for reading.. kinda regret getting it.. should've gotten a used ipad instead.,False
ORD138555,ID0605199040,2019-11-16,Nickolson,"[('iStream', 1), ('Olivia x460', 1), ('Toshika 750', 1), ('Candle Inferno', 2)]",6555,84.78,-37.8134421,144.96542150000005,0,6639.78,Spring,True,0.6789,one star fake af,False
ORD259775,ID2383211220,2019-06-05,Nickolson,"[('pearTV', 1), ('Olivia x460', 1), ('iAssist Line', 2), ('iStream', 1)]",12135,49.68,-37.8134999,144.9655868,5,11577.93,Winter,False,0.6657,unhappy customer this phone is not unlocked like the listing stated. this is of no use to me as it is locked to verizon.,False
ORD019625,ID2632208068,2019-12-30,Bakers,"[('Lucent 330S', 1), ('Olivia x460', 2), ('Thunder line', 1)]",5860,96.45,-37.819355,144.9895766,15,5077.45,Summer,True,1.1544,great phone had some bugs to work out when new,True
ORD119267,ID0746912559,2019-05-06,Nickolson,"[('pearTV', 1), ('iAssist Line', 2), ('Candle Inferno', 1), ('Lucent 330S', 2)]",13650,65.78,-37.8247646,144.98281530000003,15,11668.28,Autumn,False,1.3535,"came in great condition no scratches came in great condition no scratches, flawless. arrived with screen protector and off brand cable and charger. battery was at 84%, replaced at pear for 30 dollars.",True
ORD495761,ID0588198771,2019-02-28,Nickolson,"[('Thunder line', 2), ('Toshika 750', 2), ('Alcon 10', 2), ('iStream', 2)]",31200,36.77,-37.8122756,144.973739,25,23436.77,Summer,False,0.794,five stars it's freakin' awesome. camera instantly takes clear and crisp pictures. much improved over the note 2.,True
ORD121608,ID1450727205,2019-02-02,Nickolson,"[('iStream', 1), ('Thunder line', 1), ('iAssist Line', 2), ('Lucent 330S', 2)]",9240,98.47,-37.8240299,144.9852688,10,8414.47,Summer,True,1.5087,great phone at a very reasonable price. why spend hundreds of dollars on a phone when this will suffice?,True
ORD153994,ID0030947459,2019-03-17,Nickolson,"[('iAssist Line', 1), ('iStream', 1), ('pearTV', 1)]",8685,69.91,-37.80206210000001,144.9653646,5,8320.66,Autumn,False,1.8769,basic phone for calls or texts phone worked great for what it was. if you just want something simple this is a good phone. i've upgraded to a smart phone but actually kinda miss this phone.,True
ORD240430,ID0612015894,2019-06-18,Nickolson,"[('pearTV', 1), ('Toshika 750', 2), ('iAssist Line', 1), ('Olivia x460', 2)]",19625,65.02,-37.81557960000001,144.96337759999997,10,17727.52,Winter,False,0.6383,love it. so great to use!!!,True
ORD055723,ID4716795526,2019-05-02,Thompson,"[('Thunder line', 2), ('Lucent 330S', 2)]",6820,78.96,-37.8187378,144.95324130000003,5,6557.96,Autumn,True,0.8662,love te s4 just bought it for a friend cause ... love te s4 just bought it for a friend cause she needed a new phone and its a good phone to start with if you have never used an android phone,True
ORD421013,ID2358071076,2019-11-02,Bakers,"[('Universe Note', 1), ('Alcon 10', 1)]",12400,79.65,-37.8082812,144.9802632,10,11239.65,Spring,False,1.3302,"perfect i love this phone, i bought it a month ago and work perfectly.",True
ORD258469,ID0581703787,2019-10-25,Thompson,"[('Alcon 10', 2), ('Candle Inferno', 1), ('Olivia x460', 1), ('iStream', 2)]",19855,106.85,-37.8100641,144.9305062,5,18969.1,Spring,True,1.4853,bought for my son bought this for my son as a replacement phone of his olivia universe s5 that started having issues. he's had it a few weeks and says he loves it way better than his olivia universe s5. he's very pleased with it as that makes me happy it was a great purchase!,True
ORD470590,ID1449431437,2019-03-09,Nickolson,"[('Candle Inferno', 2), ('Toshika 750', 2), ('Thunder line', 1), ('Universe Note', 1)]",15130,48.88,-37.8152811,144.9748412,0,15178.88,Autumn,False,0.5937,"i just had to buy another cell phone. this ... i just had to buy another cell phone. this phone i purchased, the back button stop working within 4 months.",False
ORD114502,ID0255061158,2019-09-10,Nickolson,"[('Thunder line', 1), ('Universe Note', 1)]",5630,101.64,-37.8089191,144.9709798,0,5731.64,Spring,True,1.0844,"excellent phone. excellent phone....love the picture quality. took it to an at & t store, and they had it going on my go phone plan in just a few minutes. happy!",True
ORD081706,ID0579477191,2019-09-10,Thompson,"[('Candle Inferno', 1), ('Toshika 750', 2), ('pearTV', 1)]",15380,104.88,-37.8203996,144.95349199999995,5,14715.88,Spring,True,1.029,good product & price excelent phone,True
ORD261191,ID4518639874,2019-09-29,Thompson,"[('Universe Note', 1), ('iAssist Line', 2)]",7900,59.43,-37.8076317,144.9421924,25,5984.43,Spring,False,0.7063,i m very sad to say that this iteam doesn't fit as i ... i m very sad to say that this iteam doesn't fit as i expected it didn't work on my network so i sent it back to digico hope next time whenever i will buy anything from digico would be great work. samir parmar,False
ORD475847,ID0577455248,2019-02-15,Bakers,"[('Thunder line', 1), ('Lucent 330S', 2)]",4640,100.74,-37.823455,144.9894381,25,3580.74,Summer,True,1.5825,"completely satisfied best product for this price range. i brought toshika xa1, it's touch screen started declining. but this product is very satisfying.",True
ORD226077,ID2187975167,2019-03-20,Nickolson,"[('Candle Inferno', 1), ('iStream', 1)]",580,63.1,-37.8154918,144.9665306,5,614.1,Autumn,True,0.4357,horrible product horrible product,False
ORD003937,ID3148693047,2019-07-03,Nickolson,"[('Olivia x460', 2), ('iAssist Line', 2), ('Thunder line', 2)]",11260,66.03,-37.8083366,144.9751971,0,11326.03,Winter,False,1.2452,"ideal for landscapers this is perfect for anyone who is hard on phones. my husband has now owned two of these; it holds up very well to being dropped on a variety of surfaces, exposed to extreme heat and cold, and offers everything he needs without the unnecessary frills of a smart phone.",True
ORD054721,ID3945799033,2019-04-30,Thompson,"[('Thunder line', 2), ('Candle Inferno', 2)]",5220,81.14,-37.8190877,144.95414230000003,25,3996.14,Autumn,True,0.947,grrat phone great purchase. i love olivia products. would definitrly buy a phone from digico again !,True
ORD442610,ID0575396024,2019-10-16,Nickolson,"[('Universe Note', 2), ('iAssist Line', 2)]",11350,78.46,-37.8209292,144.98275869999995,5,10860.96,Spring,False,1.1901,worked great until about a month later worked great until about a month later. freezed up and keypad does not work. other than that could not beat the price for it!,True
ORD012787,ID5002595079,2019-05-26,Thompson,"[('iAssist Line', 1), ('Thunder line', 1)]",4405,78.8,-37.8122377,144.9535131,10,4043.3,Autumn,True,0.5688,no complaints phone came as expected...works great,True
ORD414550,ID0591317276,2019-01-23,Nickolson,"[('iAssist Line', 1), ('Universe Note', 2), ('iStream', 1)]",9275,79.05,-37.8254774,144.95698969999995,10,8426.55,Summer,False,1.3442,great purchase just bought it used and it looks and works great!,True
ORD358469,ID0441587528,2019-01-10,Thompson,"[('Lucent 330S', 2), ('iStream', 1), ('Alcon 10', 2)]",20510,93.28,-37.81227970000001,144.9380957,5,19577.78,Summer,True,0.7903,wonderful has worked like a charm up to now.,True
ORD393777,ID0060096370,2019-08-30,Nickolson,"[('Lucent 330S', 1), ('Universe Note', 2), ('pearTV', 2)]",20750,78.42,-37.8186225,144.9817465,25,15640.92,Winter,True,1.0724,"good phone product was unlocked when received. works well. showed minor wear. screen chips easily when keys hit it, but i just placed a glass screen protector over the screen and put it in a case. i look forward to using this unlocked phone on straight talk service.",True
ORD162816,ID0145220071,2019-03-23,Nickolson,"[('Alcon 10', 2), ('iStream', 2)]",18200,66.04,-37.8178354,144.95738480000003,25,13716.04,Autumn,False,1.0732,wonderful phone! it works well & looks great!,True
ORD209478,ID1889062900,2019-11-02,Bakers,"[('Universe Note', 2), ('Olivia x460', 2)]",9350,109.47,-37.81214,145.01541,0,9459.47,Spring,True,1.7905,great buy!!! worked from the get-go. can't believe i have been buying my phones from this dang providers for 3 times the amount. putin sim card and followed the instructions... flawless. great buy!,True
ORD115669,ID0277366121,2019-06-10,Bakers,"[('Universe Note', 2), ('iAssist Line', 1), ('Olivia x460', 1), ('Toshika 750', 1)]",14670,55.61,-37.8022971,145.0136632,5,13992.11,Winter,False,1.8336,item has never worked. out of box it is broken. spent several days trying to get it working and running same &#34;fixes&#34; from digico. the only thing accomplished is i will never order another refurbished device.,False
ORD251095,ID1725216344,2019-02-13,Thompson,"[('Universe Note', 1), ('iAssist Line', 1), ('Olivia x460', 1), ('iStream', 1)]",7050,103.21,-37.8015463,144.9623573,0,7153.21,Summer,True,1.8281,awesome awesome phone works great love the way u can customize it to look the way up want it to look,True
ORD039200,ID0260907215,2019-01-13,Bakers,"[('Alcon 10', 2), ('iStream', 1), ('Lucent 330S', 1)]",19280,87.6,-37.8269391,145.0094593,5,18403.6,Summer,False,2.2633,"most value for money ""premium"" smartphone. the best value for money ""premium"" phone. more practical with its size and finger print sensor, while having the same camera and hardware as the bigger s10 models.",True
ORD271304,ID6167289316,2019-08-22,Nickolson,"[('Thunder line', 2), ('iStream', 1), ('iAssist Line', 2), ('pearTV', 2)]",21580,79.28,-37.8090083,144.9662934,15,18422.28,Winter,True,1.1049,look like new it works perfectly.,True
ORD364338,ID0385165174,2019-01-25,Bakers,"[('Universe Note', 2), ('Thunder line', 2), ('Alcon 10', 2)]",29160,100.69,-37.8004209,144.9823861,5,27802.69,Summer,True,1.5533,"five stars good, excellent conditions.",True
ORD399148,ID0298099652,2019-12-31,Bakers,"[('Candle Inferno', 1), ('Alcon 10', 1), ('Lucent 330S', 1), ('Universe Note', 1)]",14060,101.75,-37.80068660000001,144.97874209999995,0,14161.75,Summer,True,1.7825,five stars i get it n time and works perfectly.,True
ORD033024,ID0634777714,2019-03-16,Thompson,"[('pearTV', 2), ('iAssist Line', 2), ('iStream', 1), ('Alcon 10', 1)]",26170,79.85,-37.8142938,144.9389889,25,19707.35,Autumn,True,0.7331,"i liked. good size, good functionality and light weight.",True
ORD476158,ID6167344550,2019-01-29,Nickolson,"[('Universe Note', 1), ('Candle Inferno', 1)]",3880,71.12,-37.8140381,144.9713121,10,3563.12,Summer,False,0.5304,it works globally happy to have a mobile which works globally,True
ORD086112,ID2020813862,2019-05-14,Thompson,"[('iAssist Line', 1), ('Lucent 330S', 1), ('Toshika 750', 2), ('Olivia x460', 1)]",13320,49.51,-37.81152410000001,144.9592206,5,12703.51,Autumn,False,1.0763,"on the other side of the call people do not ... on the other side of the call people do not listen to me also this cell phone is not refuerbished, has signs of use, the camera has some scratches, and does not work well. dont buy this phone ,",False
ORD480798,ID0331417007,2019-10-24,Bakers,"[('iAssist Line', 1), ('Toshika 750', 2)]",10865,85.36,-37.8217037,145.0095335,10,9863.86,Spring,False,1.8111,"as shown got this for the wife, she seems to enjoy it.",True
ORD364274,ID6167441033,2019-12-11,Nickolson,"[('Alcon 10', 1), ('Thunder line', 1), ('Toshika 750', 1)]",15450,81.88,-37.8097097,144.9612294,10,13986.88,Summer,True,1.2304,one star my phone restart frequently,False
ORD456807,ID1463620854,2019-08-17,Bakers,"[('Lucent 330S', 1), ('Candle Inferno', 1)]",1660,63.95,-37.8176259,145.0056906,15,1474.95,Winter,True,1.2519,no recomendado no tiene desbloqueo no recomendado no tiene. desbloqueo ya que a mi país lo lleve a peru pensando que era desbloqueado para 4g lte pero no lo es solo de 3g,False
ORD420297,ID6167344558,2019-03-12,Nickolson,"[('Alcon 10', 2), ('Lucent 330S', 1), ('pearTV', 1), ('Olivia x460', 1)]",26665,63.9,-37.8159325,144.97218769999995,5,25395.65,Autumn,False,0.3763,"fanaminal phone[best battery life] the battery life in this phone is the best one yet,the carera is fanaminal, the speed is amazing. it's only bugs are the fingerprints and the cloud services not available in us",True
ORD068327,ID3555802229,2019-07-21,Thompson,"[('Toshika 750', 2), ('Olivia x460', 1), ('Alcon 10', 2), ('Thunder line', 2)]",32125,68.58,-37.8052299,144.9369713,0,32193.58,Winter,False,1.2146,five stars totally love it,True
ORD025008,ID0387153045,2019-01-28,Thompson,"[('Olivia x460', 1), ('Alcon 10', 1), ('iAssist Line', 1)]",12400,75.11,-37.803873,144.94791,5,11855.11,Summer,False,0.9824,excellent choice the cell is in perfect conditions. im using it in central america with the local provider without problems,True
ORD440018,ID0030948022,2019-07-06,Bakers,"[('pearTV', 2), ('iAssist Line', 2), ('Universe Note', 1), ('Alcon 10', 1)]",29470,75.58,-37.8147119,145.0022753,25,22178.08,Winter,True,0.8119,five stars great phone and a great price!,True
ORD144952,ID0576860569,2019-06-07,Bakers,"[('Lucent 330S', 1), ('Alcon 10', 1)]",10180,82.46,-37.82448370000001,144.9890336,10,9244.46,Winter,True,1.7023,easy to set up. still trying to get it to connect to a light bulb smart plug. grandkids think alex is cool!,True
ORD011235,ID1458422297,2019-09-13,Bakers,"[('pearTV', 2), ('Lucent 330S', 1)]",13850,81.33,-37.817938700000006,145.00853,10,12546.33,Spring,False,1.4661,great phone looks just as described. was delivered earlier than expected. i love it. thank you,True
ORD296162,ID0723967382,2019-03-23,Bakers,"[('pearTV', 2), ('Universe Note', 1)]",16070,78.24,-37.8042073,145.0026874,5,15344.74,Autumn,True,0.9193,five stars great phone. great price,True
ORD140704,ID0663469696,2019-02-05,Bakers,"[('Olivia x460', 1), ('pearTV', 1)]",7535,104.96,-37.80001179999999,144.974997,15,6509.71,Summer,True,2.0982,not the latest version of olivia phone but the a50 does everthing expected. i was hesitant originally to order an unlocked phone due to problems from other's experiences. this purchase was without any issues and worked perfectly out of the box.,True
ORD375612,ID4655086242,2019-09-07,Thompson,"[('Lucent 330S', 1), ('Olivia x460', 1), ('Thunder line', 1)]",4635,40.44,-37.8107504,144.9458992,25,3516.69,Spring,True,0.2375,scam the screen died after 2.5 months of slow and painful work,False
ORD168684,ID3281123487,2019-02-13,Thompson,"[('Lucent 330S', 2), ('Universe Note', 2)]",9360,99.01,-37.805361,144.9573321,10,8523.01,Summer,True,1.2154,"like new bought for my husband. so far he likes it. he's coming from a android so he had to get used to it. but works perfectly. no scratches, looks new.",True
ORD060310,ID3281123496,2019-08-11,Thompson,"[('Alcon 10', 1), ('Olivia x460', 2), ('Toshika 750', 1), ('Universe Note', 1)]",19170,66.79,-37.80511129999999,144.95781630000005,0,19236.79,Winter,False,1.2657,five stars great price for a phone that provides a lot of free apps including unlimited free music downloads etc.,True
ORD499362,ID0370749246,2019-12-19,Bakers,"[('Toshika 750', 1), ('Candle Inferno', 1), ('Thunder line', 1)]",6930,39.1,-37.8137898,144.98307350000005,0,6969.1,Summer,False,1.1496,good phone. so far i have not had any problem with the phone i've only used it for a week.,True
ORD320939,ID4793613107,2019-12-10,Thompson,"[('pearTV', 2), ('iAssist Line', 2)]",17070,82.65,-37.8081448,144.9289924,15,14592.15,Summer,False,1.6678,good value phone works great using it now!,True
ORD496036,ID6167191700,2019-02-22,Thompson,"[('Thunder line', 2), ('pearTV', 1)]",10670,59.79,-37.8189215,144.9548983,10,9662.79,Summer,False,0.9787,alcon x 10 no lo recomiendo..........la pantalla táctil falla a cada rato y hay programas que no puedes cerrar y siri nada que resuelve,False
ORD461370,ID0777832607,2019-05-21,Thompson,"[('iAssist Line', 2), ('Alcon 10', 2)]",22350,82.33,-37.8039799,144.9583706,25,16844.83,Autumn,True,1.3872,five stars work ok so far,True
ORD002726,ID0768257081,2019-02-25,Nickolson,"[('Thunder line', 1), ('pearTV', 2), ('iAssist Line', 2), ('Lucent 330S', 2)]",21710,56.55,-37.8242684,144.9684736,10,19595.55,Summer,False,0.6386,junk a piece of junk--u can hardly hear the other person talking--i bought 3 of these (garbage) so called rugged cell phones--what a mistake--dont buy these--absolutely junk,False
ORD291679,ID0767729490,2019-11-19,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 2)]",3320,82.66,-37.80492879999999,144.97318159999998,15,2904.66,Spring,False,1.5544,"this is a great, easy to use tablet for the price.",True
ORD084153,ID1283637406,2019-12-10,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Universe Note', 1)]",5105,39.785,-37.8020399,144.9570886,15,4379.035,Summer,False,1.4757,quaility with value as i have experienced with all of my purchase's i am very satisfied with my note 8. i did have too return the first 1 as i forgot too request 1 for my at&t carrier. very quick turn around on my return as well as the new note 8.,True
ORD029996,ID3555805910,2019-07-04,Thompson,"[('Alcon 10', 1), ('Olivia x460', 1)]",10175,104.72999999999999,-37.8032103,144.93564530000003,0,10279.73,Winter,False,1.4557,five stars i love this phone. quick and easy set up. i have straight talk. no issues at all.,True
ORD135234,ID0844501072,2019-08-08,Thompson,"[('Olivia x460', 2), ('Alcon 10', 1), ('Universe Note', 2), ('iStream', 2)]",18600,66.79,-37.821389,144.94507119999997,0,18666.79,Winter,False,0.986,awesome truly excellent phone. olivia unlocked so it works on just about any carrier locally in the us or internationally. very fast and snappy phone. just what i needed for an upgrade.,True
ORD076162,ID3117600119,2019-10-23,Nickolson,"[('Toshika 750', 1), ('Lucent 330S', 1), ('iStream', 2), ('Olivia x460', 1)]",7075,99.23,-37.8138716,144.9656131,25,5405.48,Spring,True,0.6296,buen teléfono funciona perfecto en venezuela,True
ORD043872,ID0095569463,2019-08-29,Thompson,"[('Toshika 750', 2), ('iStream', 2), ('Lucent 330S', 2), ('Olivia x460', 2)]",13850,74.31,-37.8008906,144.9282064,15,11846.81,Winter,False,2.1148,dual sim works grat dual sim very useful to me.,True
ORD230469,ID3163996210,2019-09-15,Thompson,"[('iStream', 1), ('iAssist Line', 2), ('Thunder line', 1), ('Universe Note', 1)]",10230,66.09,-37.802502200000006,144.95714019999997,10,9273.09,Spring,False,1.4375,it's not original i paid more money for that and it's not like what they said in digico it's not original and i paid more than original i don't know what to say els,False
ORD277456,ID0025635443,2019-09-04,Bakers,"[('Thunder line', 1), ('Lucent 330S', 2)]",4640,76.45,-37.8047948,144.99024540000005,10,4252.45,Spring,False,0.7263,good case - easy to install this is not rocket science. it is a case that is easy to install and fits the phone well.,True
ORD186174,ID0638049333,2019-10-26,Nickolson,"[('Alcon 10', 1), ('pearTV', 1), ('Olivia x460', 1)]",16485,98.42,-37.8186891,144.9664191,5,15759.17,Spring,True,0.2756,great value solid phone for it's price.,True
ORD128505,ID4637139144,2019-06-13,Thompson,"[('Toshika 750', 1), ('Thunder line', 2), ('Lucent 330S', 1), ('iAssist Line', 2)]",14360,75.34,-37.8087991,144.94791830000003,10,12999.34,Winter,True,0.4377,five stars explained all my questions perfectly,True
ORD469291,ID0131107628,2019-04-09,Nickolson,"[('Toshika 750', 2), ('iStream', 2), ('pearTV', 2)]",21560,66.0,-37.8146506,144.9593159,0,21626.0,Autumn,False,1.0014,quality of product! very good deal!!,True
ORD494469,ID5096779234,2019-10-12,Nickolson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('iStream', 2)]",11710,85.36,-37.8009347,144.9698247,15,10038.86,Spring,False,1.966,"product is working fine. the only thing it bugs me a bit ... got, fast, product is working fine. the only thing it bugs me a bit is that it says unlocked and it brings the at&t logo in the back and ith shines while turning on the phone. otherwise a prefect product",True
ORD193589,ID3313210941,2019-09-02,Nickolson,"[('pearTV', 2), ('Toshika 750', 2), ('Universe Note', 2), ('Candle Inferno', 2)]",29020,96.85,-37.8184925,144.9670821,10,26214.85,Spring,True,0.2174,awesome piece of technology that has simplified my life. great purchase.,True
ORD167059,ID0575429239,2019-12-22,Nickolson,"[('Thunder line', 2), ('pearTV', 2), ('Candle Inferno', 2)]",17840,78.46,-37.8187574,144.9831919,0,17918.46,Summer,False,1.1997,great replacement phone broke my old s7 edge and this was just the replacement i was looking for . switched sim and sd cards and was up and running in just a matter of minutes .,True
ORD476083,ID0358732441,2019-12-27,Nickolson,"[('Alcon 10', 1), ('Thunder line', 2)]",13310,83.03,-37.8193391,144.98325359999995,10,12062.03,Summer,True,1.2078,"junk had this thing for less than 2 months. had to do a factory reset withing the first 3 weeks. seven weeks after purchase, this thing is dead. it will not turn on. it plays the startup tune over and over again but none of the button presses to reset the phone work.",False
ORD425869,ID2657082784,2019-07-20,Thompson,"[('Olivia x460', 2), ('Alcon 10', 2)]",20350,70.07,-37.8015927,144.958135,0,20420.07,Winter,False,1.5712,"great phone, very fragile get a case! i've read it in other reviews and experienced the same, bit of a bump and the back is shattered. don't make gorilla glass like they used to, or what? so just get a case and you're golden, because it's a great phone. camera in particular is very quality.",True
ORD414929,ID0591351083,2019-12-20,Nickolson,"[('Universe Note', 2), ('Candle Inferno', 2)]",7760,78.0,-37.8212146,144.9559613,10,7062.0,Summer,False,1.2301,retro had to buy. love anything retro. good quality phone. no complaints.,True
ORD432770,ID0711778920,2019-12-17,Thompson,"[('iStream', 2), ('Candle Inferno', 2)]",1160,88.59,-37.8150193,144.9451592,5,1190.59,Summer,True,0.3105,perfect jump start i'm satisfied,True
ORD408488,ID0760183043,2019-12-30,Thompson,"[('Alcon 10', 1), ('Universe Note', 2), ('iAssist Line', 1)]",18075,48.29,-37.820326,144.950964,25,13604.54,Summer,True,0.9182,"five stars came in perfect condition, and you can't beat the price.",True
ORD310724,ID4716795152,2019-01-08,Thompson,"[('pearTV', 2), ('Universe Note', 2), ('Alcon 10', 1)]",28470,93.91,-37.81858,144.9533978,10,25716.91,Summer,True,0.8615,five stars works perfectly fine. was easy to set up with my phone company!,True
ORD080151,ID1404221278,2019-07-25,Bakers,"[('Candle Inferno', 2), ('Universe Note', 1), ('iAssist Line', 2)]",8760,64.49,-37.8035213,144.9948772,5,8386.49,Winter,False,0.7214,"lightweight & design bought for a friend, she loves it. she uses the face recognition to unlock the phone. shes coming from. j to a 9+ so she's super excited. features & design of the phone has her all up in her feelings for this phone.",True
ORD364562,ID2397324975,2019-06-28,Thompson,"[('Alcon 10', 1), ('Olivia x460', 2), ('Lucent 330S', 1)]",12630,77.13,-37.82015300000001,144.9428437,0,12707.13,Winter,True,0.9118,five stars liked the phone very much.,True
ORD123875,ID2086399986,2019-04-12,Bakers,"[('Universe Note', 1), ('Candle Inferno', 1), ('Olivia x460', 2), ('pearTV', 2)]",18950,66.78,-37.80043670000001,144.98402,5,18069.28,Autumn,True,1.4508,phone received was not unlocked. phone received was not unlocked.,False
ORD308456,ID2768616792,2019-01-07,Nickolson,"[('pearTV', 2), ('iAssist Line', 2), ('Lucent 330S', 2), ('Olivia x460', 1)]",20755,68.14,-37.8180701,144.9668782,0,20823.14,Summer,False,0.2422,"four stars very good phone, except the lacks of gyro sensor and hdmi output",True
ORD451189,ID6167413247,2019-02-26,Nickolson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('Universe Note', 1)]",8630,91.94,-37.8121281,144.9707476,5,8290.44,Summer,True,0.7275,"love my phone! i have been using this phone for over a year now, and absolutely no problems with it. i love it!",True
ORD127309,ID0245507370,2019-09-28,Thompson,"[('Lucent 330S', 1), ('Universe Note', 1), ('Alcon 10', 2)]",22580,111.27,-37.798247,144.9617498,15,19304.27,Spring,True,2.0606,good phone i really like it,True
ORD067166,ID3212411894,2019-11-20,Thompson,"[('Candle Inferno', 2), ('iStream', 2)]",1160,100.3,-37.8065015,144.9453062,5,1202.3,Spring,True,0.7043,works perfect!! thrilled with this purchase exactly what i was looking for!! works perfect!! thrilled with this purchase!,True
ORD333390,ID6167236691,2019-02-19,Nickolson,"[('Toshika 750', 2), ('iStream', 1), ('Candle Inferno', 2), ('Olivia x460', 1)]",10875,74.26,-37.8116789,144.9647611,5,10405.51,Summer,False,0.8776,equipo original y excelente equipo original y excelente,True
