order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD475778,ID5476602386,2019-09-16,Bakers,"[('Thunder line', 1), ('iAssist Line', 1), ('pearTV', 1), ('Alcon 10', 1)]",19665,72.26,-37.8223392,145.01557759999997,0,19737.26,Spring,True,2.2559,just buy a new one. this phone drops my calls all the time. can't receive calls while connceted to wifi. kinda want my money back smh.,False
ORD254375,ID5864704363,2019-02-03,Bakers,"[('iAssist Line', 2), ('pearTV', 1), ('Olivia x460', 2), ('Candle Inferno', 2)]",14070,75.61,-37.8023815,144.99146159999995,10,12738.61,Summer,False,0.9102,"five stars great condition, great phone love it and the battery stays charged longer than any phone i've ever had.",True
ORD161013,ID0277366439,2019-05-04,Bakers,"[('pearTV', 1), ('iAssist Line', 2), ('Thunder line', 2)]",15120,81.92,-37.8024117,145.0094612,15,12933.92,Autumn,True,1.5096,five stars it is new and amazing,False
ORD361768,ID0578058129,2019-09-18,Thompson,"[('Thunder line', 1), ('Candle Inferno', 2), ('iAssist Line', 2)]",7490,104.85,144.9457034,-37.8247958,10,6845.85,Spring,True,1.3548,grateful i am very pleased with my purchase and grateful i was able to get a quality phone at such a low price. i at first had doubts but now i have many smiles. thank you.,True
ORD455702,ID0054560946,2019-12-08,Nickolson,"[('Thunder line', 1), ('iStream', 1), ('Alcon 10', 2)]",20230,94.78,-37.8231549,144.9824744,5,19313.28,Summer,False,1.2446,todo perfecto todo increíble! :),True
ORD368306,ID6167289290,2019-12-30,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 1), ('iAssist Line', 1)]",7775,63.11,-37.8095175,144.963648,15,17083.53,Summer,False,1.136,video call hd doesn't work my video call hd doesn't work on this phone,False
ORD320145,ID4716795336,2019-12-26,Thompson,"[('Alcon 10', 2), ('Lucent 330S', 1)]",19130,60.0,-37.8188244,144.95337880000002,5,18233.5,Summer,False,0.8813,... for no reason but works and charger they sent sucks not right some times frezees for no reason but works and charger they sent sucks not right one,False
ORD110067,ID0207093469,2019-09-30,Bakers,"[('Olivia x460', 2), ('Lucent 330S', 2), ('Toshika 750', 2)]",13550,74.81,-37.8055456,144.99921730000003,25,10237.31,Spring,False,0.6069,simple and efficient great little phone for the older person in your life. very simple and easy to use!,True
ORD390887,ID0711333491,2019-12-07,thompson,"[('iAssist Line', 1), ('Lucent 330S', 2)]",4685,77.03,-37.806536,144.9579815,5,4527.78,Summer,False,1.178,verizon phone i received this phone so quickly i could hardly believe it! i would definitely order from you again!,True
ORD188011,ID0127601472,2019-01-27,Thompson,"[('Candle Inferno', 2), ('Thunder line', 1)]",3040,94.35,-37.8057346,144.9439706,0,3134.35,Summer,True,0.819,"best i ever had! this is the best smartphone i ever had! ever! big screen, quality display, enough storage and ram, decent camera! at about $340, this phone is a definite bargain!",True
ORD488471,ID6167266619,2019-09-10,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 2), ('Olivia x460', 2), ('iAssist Line', 1)]",7995,77.07,-37.810599,144.9641602,15,6872.82,Spring,False,1.0085,love it. it was everything i expected. love this phone very durrable. it has been dropped a lot and still works love it.,True
ORD094826,ID0846571215,2019-01-26,Nickolson,"[('Lucent 330S', 2), ('Thunder line', 2), ('pearTV', 1), ('iAssist Line', 1)]",15355,86.84,-37.8180524,144.96929680000005,25,11603.09,summer,True,0.0644,"i purchased an thunder line for my husband for fathers day.  he uses it constantly and after hearing the quality of sound of the thunder (2nd generation), it was a no-brainer.  best gift ever!",True
ORD407190,ID0287630715,2019-10-25,Thompson,"[('Toshika 750', 1), ('pearTV', 1), ('Candle Inferno', 2)]",11490,78.0,-37.8031595,144.9461514,0,11568.0,Spring,False,1.0621,five stars the phone is amazing. all that you can expect of a high end mobile.,True
ORD354671,ID0241807198,2019-06-03,Bakers,"[('Universe Note', 1), ('iStream', 2), ('Olivia x460', 1), ('Thunder line', 2)]",11495,77.43,-37.8143442,144.9882747,0,11572.43,Winter,True,0.7801,nice cell phone... great value! so far so good... just activated on boost and will update review once i've broken it in a little.,True
ORD223242,ID0289607026,06-06-2019,Thompson,"[('Universe Note', 2), ('iAssist Line', 1), ('Lucent 330S', 2)]",11585,74.74,-37.8135733,144.9502382,10,10501.24,Winter,True,0.2962,great i was unsure about what to expect but it is great,True
ORD123484,ID0367779691,2019-07-29,Nickolson,"[('iStream', 2), ('pearTV', 2)]",12920,63.46,-37.8243471,144.9693363,10,11691.46,Winter,False,0.6406,"perfect state of conservation perfect state of conservation, everything running hard enough battery. i'm glad everything is according to the announcement.",True
ORD438843,ID1463620816,2019-05-10,Bakers,"[('Thunder line', 1), ('Universe Note', 1), ('iAssist Line', 2), ('iStream', 2)]",10380,65.7,-37.8174025,145.0044285,15,8888.7,Autumn,False,1.1549,"this was a present for my son, but he seems to be enjoying it, so it must be ok",True
ORD385192,ID4267683944,2019-02-24,Thompson,"[('Toshika 750', 2), ('Alcon 10', 1), ('pearTV', 1), ('Thunder line', 1)]",26080,93.48,-37.8198647,144.9525642,5,24869.48,Summer,True,0.736,i'm really impressed with the sound quality when playing music from this device.  the bass sounds almost like it's coming from a bigger speaker so props to digico.,True
ORD418373,ID4787373518,2019-08-21,Nickolson,"[('Alcon 10', 2), ('Universe Note', 1), ('iAssist Line', 1), ('Thunder line', 2)]",27935,78.5,144.9637279,-37.8094882,15,23823.25,Winter,True,1.1357,"great phone at a great price great phone. i have been using it for several months and it works perfectly. i could not tell the difference between this refurbished phone and a brand new one, other than the price.",True
ORD363823,ID2670903130,2019-10-04,Thompson,"[('Olivia x460', 1), ('Thunder line', 2), ('iStream', 2)]",5885,82.6,-37.8034449,144.9628053,0,7979.8,Spring,False,1.7236,five stars very good phone!!! i'm really happy i made this purchase. item came on time and it works perfectly.,True
ORD432938,ID1837192185,2019-20-10,Nickolson,"[('pearTV', 1), ('Alcon 10', 2)]",24210,82.32,-37.80716760000001,144.96273459999995,0,24292.32,Spring,False,1.4062,"very very nice i must say i'm very pleased. device feels very premium, camera takes great photos, speaker is very loud, finger print n facial scanner very responsive. dual sim came in handy. overall if you get this phone you won't regret it. and it runs pubg smoothly.",True
ORD439969,ID6167266649,2019-02-12,Nickolson,"[('Candle Inferno', 2), ('iStream', 2), ('Universe Note', 2)]",8060,74.92,144.9640636,-37.8096588,10,7328.92,Summer,False,1.1056,good and pretty this mobile has good functions and seems like alcon 4s. lol. the camera's effect is amazing. you can search free wifi by this mobile. recommend it!,True
ORD254143,ID0801840602,2019-04-05,Thompson,"[('Thunder line', 2), ('iStream', 2), ('Alcon 10', 1)]",13610,78.85,-37.8063045,144.9496603,0,13688.85,Autumn,True,0.7447,"yes it did meet my expectations very much,. ... yes it did meet my expectations very much,... bought for a friend and he is thinking of ordering another one. :) i",True
ORD341599,ID6167344374,2019-01-17,Nickolson,"[('iAssist Line', 1), ('Universe Note', 2), ('Lucent 330S', 2)]",11585,92.14,-37.8127815,144.967927,5,11097.89,Summer,True,0.6627,i bought this inferno for my 7 year old and she loves it.,True
ORD488400,ID0709963112,2019-06-01,Thompson,"[('iStream', 2), ('Toshika 750', 2)]",8940,79.13,-37.8160747,144.9338083,5,8572.13,Winter,True,1.2261,"amazing and fast device! looks much better in reality! the phone came new and unlocked, i loved the design and optimized functionality. the phone is very fast! my friends liked it very much too, also the ones with android phones",True
ORD447104,ID0777790986,2019-03-18,Thompson,"[('Lucent 330S', 1), ('Toshika 750', 2)]",9870,51.52,-37.8082956,144.9548852,0,9921.52,Autumn,True,0.8426,not bad but so so this item is so so. backside has a scratch and touch screen is not so good. battery life is also short.,False
ORD020242,ID0395263157,06-01-2019,Bakers,"[('Toshika 750', 1), ('pearTV', 1)]",10630,84.24,-37.7994886,144.9777918,10,9651.24,Summer,False,1.929,clean ok,True
ORD146890,ID0541122871,2019-06-27,Bakers,"[('Alcon 10', 1), ('iAssist Line', 2), ('Candle Inferno', 1)]",13830,69.36,-37.80238320000001,145.0125023,10,12516.36,Winter,False,1.7393,bought this tablet for my mom who struggles with technology. the inferno hd8 was easy to setup and has many great features. she is catching on well and learning new applications daily. a great value.,True
ORD494391,ID6221319977,2019-06-20,Bakers,"[('Toshika 750', 1), ('Thunder line', 1)]",6500,78.31,-37.8090028,144.98386630000005,10,5928.31,autumn,True,1.0057,"affordable and good vallue i love this little flip! slips conveniently in my back pocket. the new $35 monthly plan is great, too!",True
ORD409401,ID5797724081,2019-01-11,Thompson,"[('iStream', 2), ('Universe Note', 1)]",3750,90.65,-37.8069986,144.9457968,5,3653.15,Summer,True,0.6415,"smooth touch, feels great in hand just what i wanted",True
ORD417789,ID2621587200,2019-02-05,Bakers,"[('Universe Note', 1), ('pearTV', 1)]",9760,97.84,-37.8082815,145.0096353,0,9857.84,Summer,True,1.281,great phone great camera,True
ORD347407,ID0589449264,2019-10-18,Nickolson,"[('Candle Inferno', 2), ('Lucent 330S', 2), ('Thunder line', 2), ('Toshika 750', 2)]",16320,78.16,-37.8097439,144.9727467,0,16398.16,Spring,False,1.0246,olivia go phone. bought it for someone.very happy with it.,True
ORD262992,ID0287629433,2019-08-24,Thompson,"[('Lucent 330S', 1), ('iStream', 1)]",1380,78.2,-37.8041691,144.94836130000004,15,1251.2,Winter,True,0.9535,great deal device is in percect shape device is compatible with phone service it was listed under . overall im very satisfied with my purchase.,True
ORD299430,ID2296723119,2019-08-22,Nickolson,"[('Olivia x460', 2), ('Alcon 10', 2)]",20350,79.89,-37.823017,144.9847466,25,15342.39,summer,True,1.424,five stars love this phone,True
ORD378237,ID4973179170,2019-10-19,Thompson,"[('Toshika 750', 1), ('Olivia x460', 2)]",6770,108.32,-37.80514960000001,144.961486,0,6878.32,Spring,True,1.5196,great phone best phone out.,True
ORD003576,ID0575434484,2019-01-14,Nickolson,"[('Olivia x460', 1), ('Candle Inferno', 2), ('Lucent 330S', 2), ('iStream', 1)]",4695,80.86,-37.8188221,144.9821646,5,4541.11,Summer,True,0.6953,one star never like it,False
ORD381154,ID4418536077,2019-10-29,Thompson,"[('iStream', 2), ('iAssist Line', 2), ('Candle Inferno', 1), ('Olivia x460', 2)]",9540,110.27,-37.802642,144.9634102,0,9650.27,Spring,True,1.82,its everything i wanted i love this phone so much,True
ORD203989,ID1479897586,2019-04-05,Nickolson,"[('Alcon 10', 2), ('iStream', 2)]",18200,79.83,-37.8201466,144.95825209999995,5,17369.83,Autumn,True,1.0085,cortana rocks! my son bought one of these phones after his universe s4 went down. he was so happy with everything about it so i bought one too. i totally love it. cortana rocks. i have her call me princess :),False
ORD294900,ID2583201102,2019-07-11,Bakers,"[('Lucent 330S', 2), ('Toshika 750', 2), ('Thunder line', 1)]",13280,74.85,-37.8100283,144.99069730000005,15,11362.85,Winter,True,0.3988,fit for purpose. easy to activate and use.,True
ORD476740,ID3219558971,2019-01-29,Thompson,"[('Lucent 330S', 2), ('iStream', 1), ('Candle Inferno', 2), ('iAssist Line', 1)]",5695,92.29,-37.8068238,144.95014019999996,5,5502.54,Summer,True,1.7658,good phone and cheap price good phone even when to go traveling a secondary sim,True
ORD411702,ID0477075431,2019-03-14,Nickolson,"[('Toshika 750', 2), ('iAssist Line', 2), ('Lucent 330S', 2)]",15550,69.82,-37.8028102,144.96643480000003,10,14064.82,Autumn,False,1.7784,"great phone for the price. definitely a great upgrade from my s6. love all the features, memory, signal, picture quality, and the screen looks great. i'd buy it again in a heartbeat.",True
ORD153640,ID0294622624,2019-02-01,Nickolson,"[('pearTV', 1), ('Toshika 750', 2)]",16450,68.69,-37.8189423,144.9646229,15,12776.19,Summer,False,0.4351,"great product & company we bought 2 used note3 & neither one had any problems, flaws or scratches. they work great & the price was great! the company promptly got them to us within 3 days. i would recommend this product and company to anyone.",True
ORD012837,ID0746909948,2019-01-04,Bakers,"[('Thunder line', 2), ('pearTV', 2), ('Alcon 10', 2), ('iStream', 1)]",35030,83.84,-37.8197384,145.0147371,25,26356.34,Summer,True,2.0294,"running great couldnt be happier with this phone at a great week 2 update, running great couldnt be happier with this phone at a great price",True
ORD079882,ID2442297393,2019-08-23,Thompson,"[('Candle Inferno', 2), ('iAssist Line', 1), ('pearTV', 1)]",9395,64.42,-37.8177493,144.9485325,5,8989.67,Winter,False,0.5795,just like new!!! just like new!!!! very good product.,True
ORD133726,ID0767658129,2019-10-05,Nickolson,"[('Thunder line', 2), ('Universe Note', 1), ('Candle Inferno', 2)]",8670,65.27,-37.8067673,144.9733776,5,9449.37,Spring,False,1.359,one star el celular no viene con audífonos the phone did not come with headphones,False
ORD049686,ID0702363471,2019-03-02,Thompson,"[('Lucent 330S', 1), ('Thunder line', 2), ('Candle Inferno', 1)]",6020,80.18,-37.8063174,144.9415754,15,5197.18,Autumn,True,0.8567,"noticeable improvement over the inferno 7 inch. if you're a first-time tablet owner then the inferno 7 inch is a great device. but if you've owned a tablet with higher specs, there is a noticeable improvement with the inferno 8 inch . the inferno 8"" has a better display and faster processing.",True
ORD176115,ID0307350282,2019-02-17,Thompson,"[('iStream', 1), ('Thunder line', 2), ('Alcon 10', 2), ('Candle Inferno', 1)]",25860,83.78,-37.802433,144.9565755,15,22064.78,Summer,True,1.4137,es fraude no entregan lo que ofrecen me llego un alcon de 16 gb y te ofrecen de 64 gb es un verdadero fraude estoy muy molesto con la compra,False
ORD239469,ID1449431612,2019-11-07,Nickolson,"[('iAssist Line', 2), ('Lucent 330S', 2), ('iStream', 1)]",7060,97.66,-37.8159739,144.9724644,25,5392.66,Spring,False,0.3883,"very impressed with look, clarity of sound and color.",True
ORD198745,ID1463620525,2019-03-30,Bakers,"[('Olivia x460', 2), ('Toshika 750', 1)]",6770,67.2,-37.81647720000001,145.0042998,25,5144.7,Autumn,False,1.0754,it's a real nice phone but it don't work with my plan i ... it's a real nice phone but it don't work with my plan i got it before it was due to be here thanks,True
ORD045109,ID4520380511,2019-03-12,Thompson,"[('iStream', 1), ('Toshika 750', 2), ('iAssist Line', 2), ('Thunder line', 2)]",17600,65.06,-37.8117481,144.9565163,10,15905.06,Autumn,True,0.8372,this didn't work very well at all. it constantly ... this didn't work very well at all. it constantly reboots itself for no reason. you can rarely get through a phone call or text message without it rebooting itself and kicking you out of what you were trying to do.,False
ORD244335,ID3721154039,2019-10-07,thompson,"[('Universe Note', 1), ('pearTV', 1), ('iStream', 1), ('Thunder line', 2)]",14270,106.8,-37.81570900000001,145.01261530000005,15,12236.3,Spring,True,1.6557,"having family members who lose cables all the time, this is a great deal. reliable cable for the alcon at an affordable price. plus the various cable colors allow me to assign colors for a person or charging station so we know when someone ""barrows"" a cable.",True
ORD115900,ID4735909079,2019-08-02,Thompson,"[('Olivia x460', 2), ('Universe Note', 1)]",5900,64.2,-37.804282,144.9497604,5,5669.2,Winter,False,0.9636,four stars works good so far,False
ORD164247,ID6167191743,2019-04-05,Nickolson,"[('iStream', 2), ('Toshika 750', 2)]",8940,62.51,-37.8141371,144.9716123,25,6767.51,Autumn,False,0.5283,"perfect item, fast shipping! was nervous buying this porduct, once received i was impressed. phone is like brand new!",False
ORD083833,ID4975504802,2019-11-20,Bakers,"[('Olivia x460', 1), ('Lucent 330S', 2)]",3685,85.61,145.0111481,-37.8198206,5,3586.36,Spring,False,1.7763,cell phone lucent e5 play works great!,True
ORD298606,ID0667680177,2019-06-20,Nickolson,"[('Lucent 330S', 2), ('Universe Note', 2), ('iStream', 2)]",9660,63.04,-37.8134601,144.97139099999995,15,8274.04,Winter,True,0.5941,"nice! really nice size phone if you like them this big. everything is working nicely so far. i had my phone activated at verizon, who also transferred all of my data to the new phone. so far, so good!",True
ORD178500,ID0168384014,2019-03-02,Nickolson,"[('Alcon 10', 1), ('iStream', 1), ('Thunder line', 2), ('iAssist Line', 2)]",17910,66.89,-37.8110719,144.960791,5,17081.39,Autumn,True,1.1379,"very disappointed battery life is poor, not very user friendly, slow to respond. wish i had sent it back. anticipating a tedious year of use.",False
ORD312783,ID1492149384,2019-21-08,Thompson,"[('Thunder line', 1), ('Universe Note', 2)]",9080,72.24,-37.8130316,144.9514686,25,6882.24,Winter,True,0.389,battery life less than 80% everything's good until now except battery life(78%). this unlocked phone is good working in korea.,True
ORD156619,ID6167236678,2019-01-28,Nickolson,"[('Alcon 10', 2), ('Lucent 330S', 2), ('iStream', 2), ('pearTV', 2)]",33280,60.12,-37.8102512,144.9696173,0,33340.12,Summer,False,0.9288,i had a hard time trying to work this it could not understand me most of the time everything seem to be hard to work for me.,True
ORD155978,ID0452381032,06-07-2019,Thompson,"[('Candle Inferno', 1), ('Alcon 10', 1)]",9380,80.48,-37.82499050000001,144.9494115,5,8991.48,Winter,True,1.3865,five stars very good,True
ORD278856,ID0634784121,11-05-2019,Thompson,"[('iAssist Line', 1), ('pearTV', 1), ('iStream', 1), ('Lucent 330S', 2)]",11145,79.3,-37.8141043,144.9378236,25,8438.05,Autumn,True,0.8285,"no wifi calling i really like the phone and it takes great pictures. the only downside is that it doesn't support wifi calling. so if u travel a lot, then beware.",True
ORD317686,ID0708718060,2019-07-01,Thompson,"[('Alcon 10', 1), ('Lucent 330S', 2), ('iStream', 2)]",11710,79.13,-37.8075988,144.9567996,25,8861.63,Winter,True,1.0254,"nice cheap phone good phone for the price, super cheap but great for a kids phone. digico sent me the wrong color, i received the red one but it was a gift so i didn’t have time to exchange.",True
ORD140939,ID0131221852,2019-07-26,Nickolson,"[('Alcon 10', 1), ('iStream', 1)]",16320,76.96,-37.8129452,144.9611396,10,8266.96,Winter,True,0.9709,great device great phone i love exactly what u spect is what i got and you can use it in metro pcs wich i thought i couldnt because i read one kf the reviews here but is a lie it does work with metro im sure i would work with any other phone service company,True
ORD379307,ID6167417945,2019-01-28,Nickolson,"[('pearTV', 2), ('Universe Note', 2), ('Olivia x460', 2)]",22950,76.15,-37.8141885,144.9629889,0,22046.15,Summer,True,0.7574,"what a disappointment. i was hoping to get a 100% fully functional phone, instead, the phone was not unlocked and the touchscreen was not as responsive as a new phone.",False
ORD152433,ID0140980377,2019-12-24,Nickolson,"[('Thunder line', 1), ('Alcon 10', 1), ('Lucent 330S', 1), ('Universe Note', 1)]",15810,104.53,-37.7987658,144.968704,25,11962.03,Summer,True,2.2086,"very nice easy to use we never have even tried to use a smart phone, and this phone is very easy to learn and use.",True
ORD172601,ID6167357865,2019-04-29,Nickolson,"[('Thunder line', 2), ('Toshika 750', 1)]",8680,63.71,-37.8133132,144.9737721,25,6573.71,Spring,True,0.6953,b grade referb missing pen !! phone came with a very rough looking usb port and is missing the s-pen that is said to be included,False
ORD353749,ID0128876909,04-04-2019,Bakers,"[('Universe Note', 2), ('iStream', 2)]",7200,64.91,-37.8029669,144.9971376,10,6544.91,Autumn,False,0.8002,four stars great performance,True
ORD234517,ID5668009840,2019-06-06,Bakers,"[('Toshika 750', 2), ('iStream', 1)]",8790,70.13,-37.8106951,145.01529069999995,25,6662.63,Winter,False,1.7658,excellent like it,True
ORD456440,ID0746921984,2019-10-27,Nickolson,"[('Thunder line', 2), ('pearTV', 2), ('iAssist Line', 2)]",21430,103.23,-37.8238646,144.9826675,15,7832.91,Spring,True,1.294,"great product,price,corporation great device, great corporate follow up. i would deal with this corporation again in the future",True
ORD065325,ID0128882514,2019-03-08,Bakers,"[('Universe Note', 2), ('Lucent 330S', 1)]",8130,81.18,-37.8003651,144.9984285,25,6178.68,Autumn,True,1.1083,five stars all good,True
ORD461559,ID0026476637,2019-03-28,Thompson,"[('Universe Note', 1), ('iStream', 2)]",3750,72.8,-37.8262913,144.930619,15,3260.3,Autumn,False,2.0953,"very pretty phone i ordered this phone not expecting much since it was so reasonably priced. when i opened it , it was a really great looking phone. sadly i returned it only because my friend gave me their old phone for free , so i cannot comment on anything other than the look.",True
ORD339683,ID2577925392,2019-08-28,Thompson,"[('Thunder line', 2), ('Candle Inferno', 2)]",5220,72.97,-37.812667,144.94737030000005,0,5292.97,Winter,True,0.0265,never thought a tablet at this price could be this good. totally recommended!,False
ORD405354,ID0575434375,2019-05-18,Nickolson,"[('Toshika 750', 1), ('Olivia x460', 2), ('iAssist Line', 2)]",11220,52.42,-37.8207703,144.9848428,0,11272.42,Autumn,False,1.951,one star this phone came defective! do not buy it never even turned on. had to return,False
ORD020208,ID1492175313,2019-06-11,Bakers,"[('iStream', 1), ('iAssist Line', 2), ('Universe Note', 2)]",11500,82.66,-37.8026534,144.96349080000005,5,11007.66,Winter,True,1.8248,becarful of dropping it.... very weak lcd but great phone awesome phone. bought a few of them. phone literally broke a week and a half after i received it. the lcd started to bleed then went purple. contacted digico and got a full refund,True
ORD310325,ID1594632489,2019-04-04,Nickolson,"[('Alcon 10', 1), ('Olivia x460', 1), ('iAssist Line', 2)]",14625,79.61,-37.8207056,144.979171,25,11048.36,Autumn,True,0.8779,looks great i bought as a gift to my brother. so far he loves the color and the fingerprint feature. thr battery still testing it. so far so goos.,True
ORD343188,ID0214146633,2019-12-23,Nickolson,"[('Universe Note', 2), ('Olivia x460', 1), ('Lucent 330S', 2), ('iStream', 1)]",10735,83.86,-37.8056421,144.97124069999995,25,8468.27,Summer,True,1.4495,not unlocked as advertised i bought the phone it worked for a few weeks and then says it’s under a lease and i can’t use it unless i finish paying for the phone ??? it shouldn’t have this,False
ORD239858,ID0247129020,2019-12-04,Nickolson,"[('iAssist Line', 1), ('Alcon 10', 1), ('iStream', 2)]",11475,96.84,-37.82626550000001,144.9784469,10,10424.34,Summer,True,1.158,"this thing is way cool!  you should get one.  if you want to be cool, that is.",True
ORD495066,ID0361269187,2019-04-02,Bakers,"[('Toshika 750', 2), ('Lucent 330S', 1)]",9870,69.28,-37.8006133,144.9773735,0,9939.28,Autumn,True,1.8863,"one star it is a scam!! i received two empty boxs with no phones inside, just accessories only.",False
ORD259702,ID1982491305,2019-04-16,Thompson,"[('Alcon 10', 2), ('Thunder line', 2), ('Toshika 750', 2)]",30900,81.73,-37.8020834,144.947903,25,23256.73,Autumn,False,1.1811,excellent excellent,True
ORD023296,ID0679680980,2019-06-23,Bakers,"[('pearTV', 1), ('Candle Inferno', 1), ('Alcon 10', 2)]",24640,82.92,-37.7995708,144.9794226,25,10552.94,Winter,True,1.8111,"five stars very good, and nothing wrong",True
ORD468482,ID2473002369,2019-12-21,Bakers,"[('Universe Note', 2), ('iAssist Line', 2), ('pearTV', 1)]",17660,94.18,-37.8041384,145.0021403,0,17754.18,Summer,False,0.8913,good balance between price and specs good balance between price and specs,True
ORD367385,ID4418536057,2019-01-06,Thompson,"[('pearTV', 1), ('Universe Note', 2), ('Lucent 330S', 2), ('iAssist Line', 1)]",17895,102.53,-37.8026029,144.9632644,25,13523.78,Summer,True,1.024,"great deal brand new basically. came in original box with original charger, etc.",True
ORD303189,ID0589488568,2019-03-20,Nickolson,"[('Toshika 750', 1), ('Universe Note', 2), ('Thunder line', 2)]",7770,65.31,-37.8202621,144.9576844,25,11750.31,Autumn,False,1.0599,perfect phone everything about this phone was perfect! i would definitely shop with this vendor again,True
ORD427825,ID2189497232,2019-03-01,Nickolson,"[('Olivia x460', 2), ('Thunder line', 1)]",4630,65.66,-37.8112629,144.97310259999998,15,4001.16,Autumn,True,0.8739,good value for money. great phone. fabulous photos. battery only lasts morning to night.,True
ORD021186,ID4698484052,2019-08-10,Bakers,"[('Alcon 10', 1), ('pearTV', 1), ('Lucent 330S', 1), ('iAssist Line', 2)]",20940,67.34,-37.8027369,145.0021591,5,19960.34,Winter,False,2.1581,"good size, and has some new built-in functions along ... as a first time universe owner, i did not know what to expect. the phone is fast, good size, and has some new built-in functions along the right edge that adds versatility.",True
ORD473059,ID0844483079,2019-04-24,Thompson,"[('iAssist Line', 2), ('Toshika 750', 1)]",8770,79.7,-37.8205129,144.9486694,0,8849.7,Autumn,True,0.884,speed is phenomenon; superb face recognition. was not disappointed at all. upgraded from a mate 20. the face recognition works perfect even in the dark. finger print requires some pressure.,True
ORD218559,ID2247182216,2019-03-13,Thompson,"[('pearTV', 2), ('Thunder line', 1), ('iAssist Line', 1), ('Olivia x460', 2)]",11400,80.17,-37.8185906,144.95574140000005,5,18581.42,Autumn,True,1.0077,perfect perfect,True
ORD215054,ID0589731047,2019-06-11,Thompson,"[('Candle Inferno', 1), ('Thunder line', 2), ('Alcon 10', 2)]",11690,79.96,-37.8210304,144.95515749999996,0,11769.96,Winter,True,1.1711,perfect condition better than expected. condition is almost perfect.,True
ORD477636,ID0595868339,2019-12-01,Nickolson,"[('iAssist Line', 1), ('iStream', 2)]",2525,91.05,-37.81194110000001,144.9693608,5,10026.91,Summer,True,0.7409,awesome phone and service phone came faster than i thought it would and works better than i imagined it would,True
ORD066750,ID6167344511,2019-08-29,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 1), ('Lucent 330S', 2), ('Thunder line', 1)]",6725,79.4,-37.8068471,144.96579430000003,25,5123.15,Winter,True,1.3488,five stars simply awesome,True
ORD151079,ID1449285285,2019-12-21,Bakers,"[('Universe Note', 1), ('Alcon 10', 1), ('Candle Inferno', 1), ('pearTV', 2)]",25450,96.43,-37.8161362,144.98350269999997,15,21728.93,Summer,True,1.4298,"he loves it!!!!! purchased for my husband as a replacement phone he is terrible with them, mechanic so he goes thru phones like crazy. worked perfectly, he's happy so i'm happy.",True
ORD297199,ID6167344366,2019-04-26,Nickolson,"[('Toshika 750', 2), ('Alcon 10', 1)]",17590,64.65,-37.81475379999999,144.968845,10,15895.65,Autumn,False,0.4321,"best xp best xp in the market, and now with call and sms blocking features, this phone, makes any phone wish it didn't exist",False
ORD446596,ID3153810249,2019-03-02,Nickolson,"[('Universe Note', 1), ('iAssist Line', 2)]",7900,66.11,-37.80892470000001,144.96168390000003,5,7571.11,Autumn,True,1.2796,two stars it was not unlocked!,False
ORD037013,ID0506045555,2019-06-08,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 1), ('Toshika 750', 1)]",8005,65.32,-37.8113219,144.93692990000002,25,6069.07,Winter,False,0.9043,para mí todo un gama alta este smartphone me ha permitido deshacerme de la idea de comprar otro.,True
ORD105312,ID2174966072,2019-12-12,Thompson,"[('pearTV', 1), ('Candle Inferno', 1)]",6740,92.99,-37.8170541,144.9533907,10,6158.99,Summer,True,0.7395,smart phone i did a lot of research before purchasing my first smart phone. i am love the big screen and the stylus for me works extremely well. i plan on keeping this phone for some time.,True
ORD149048,ID6167289304,2019-05-27,Nickolson,"[('Lucent 330S', 1), ('Thunder line', 2)]",19130,79.57,-37.8080847,144.96857749999995,5,18253.07,Autumn,True,1.1731,"love this phone. was looking for a phone, not a computer. i love this phone. bought used however had all previous owners contacts still on it. was sold as perfect, not necessarily perfect cosmetically but works great. would recommend seller and phone.",True
ORD338803,ID2181268810,2019-02-04,Thompson,"[('Universe Note', 1), ('Toshika 750', 2), ('Thunder line', 1), ('Alcon 10', 1)]",22265,76.33,-37.8110427,144.9589884,0,22341.33,Summer,False,1.0638,love the line,True
ORD266856,ID4315294434,2019-07-30,Thompson,"[('pearTV', 2), ('iStream', 2), ('Toshika 750', 2)]",21560,62.08,-37.8170456,144.9532158,5,20544.08,Winter,True,0.7274,caller id i have had the over-advertised lucentrola g7 plus for barely a little over 6 weeks and the caller id has failed to function. the screen does not light up during an coming call to display the caller's name and number nor does it display the caller in the call log. i am totally disappointed.,True
ORD180552,ID4754200405,2019-04-21,Thompson,"[('Thunder line', 2), ('Alcon 10', 1), ('Lucent 330S', 1)]",14540,82.61,-37.8165023,144.92828669999997,0,14622.61,Autumn,True,1.7058,"great phone this is a great economy phone! my husband is a licensed irrigator...so, he tends to blow through phones. not this one. the water resistant feature is perfect. also, we're in texas. this phone stays in his pocket. it's crazy hot and his phone is a trooper! no overheating.",True
